image,label
/../../Data/train/PhC-C2DH-U373/01/t021.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg021.tif
/../../Data/train/PhC-C2DH-U373/01/t049.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg049.tif
/../../Data/train/PhC-C2DH-U373/01/t059.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg059.tif
/../../Data/train/PhC-C2DH-U373/01/t067.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg067.tif
/../../Data/train/PhC-C2DH-U373/01/t072.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg072.tif
/../../Data/train/PhC-C2DH-U373/01/t075.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg075.tif
/../../Data/train/PhC-C2DH-U373/01/t092.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg092.tif
/../../Data/train/PhC-C2DH-U373/01/t096.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg096.tif
/../../Data/train/PhC-C2DH-U373/01/t100.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg100.tif
/../../Data/train/PhC-C2DH-U373/01/t102.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg102.tif
/../../Data/train/PhC-C2DH-U373/01/t112.tif,/../../Data/train/PhC-C2DH-U373/01_GT/SEG/man_seg112.tif
/../../Data/train/PhC-C2DH-U373/02/t017.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg017.tif
/../../Data/train/PhC-C2DH-U373/02/t019.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg019.tif
/../../Data/train/PhC-C2DH-U373/02/t020.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg020.tif
/../../Data/train/PhC-C2DH-U373/02/t022.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg022.tif
/../../Data/train/PhC-C2DH-U373/02/t035.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg035.tif
/../../Data/train/PhC-C2DH-U373/02/t036.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg036.tif
/../../Data/train/PhC-C2DH-U373/02/t049.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg049.tif
/../../Data/train/PhC-C2DH-U373/02/t051.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg051.tif
/../../Data/train/PhC-C2DH-U373/02/t052.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg052.tif
/../../Data/train/PhC-C2DH-U373/02/t059.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg059.tif
/../../Data/train/PhC-C2DH-U373/02/t074.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg074.tif
/../../Data/train/PhC-C2DH-U373/02/t077.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg077.tif
/../../Data/train/PhC-C2DH-U373/02/t085.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg085.tif
/../../Data/train/PhC-C2DH-U373/02/t092.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg092.tif
/../../Data/train/PhC-C2DH-U373/02/t112.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg112.tif
/../../Data/train/PhC-C2DH-U373/02/t010.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg010.tif
/../../Data/train/PhC-C2DH-U373/02/t026.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg026.tif
/../../Data/train/PhC-C2DH-U373/02/t041.tif,/../../Data/train/PhC-C2DH-U373/02_GT/SEG/man_seg041.tif
/../../Data/train/PhC-C2DL-PSC/01/t098.tif,/../../Data/train/PhC-C2DL-PSC/01_GT/SEG/man_seg098.tif
/../../Data/train/PhC-C2DL-PSC/01/t122.tif,/../../Data/train/PhC-C2DL-PSC/01_GT/SEG/man_seg122.tif
/../../Data/train/PhC-C2DL-PSC/02/t025.tif,/../../Data/train/PhC-C2DL-PSC/02_GT/SEG/man_seg025.tif
/../../Data/train/PhC-C2DL-PSC/02/t182.tif,/../../Data/train/PhC-C2DL-PSC/02_GT/SEG/man_seg182.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t000_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_000_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t002_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_002_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t006_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_006_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t008_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_008_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t012_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_012_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t013_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_013_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t014_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_014_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_011.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_011.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t015_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_015_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t019_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_019_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_011.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_011.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t022_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_022_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_012.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_012.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_021.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_022.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_022.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_023.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_023.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_024.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_024.tif
/../../Data/train/Fluo-C3DH-A549/01/t025_025.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_025_025.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_013.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_013.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_014.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_014.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_015.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_015.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_016.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_016.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_017.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_017.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_018.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_018.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_019.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_019.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_020.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_020.tif
/../../Data/train/Fluo-C3DH-A549/01/t026_021.tif,/../../Data/train/Fluo-C3DH-A549/01_GT/SEG/man_seg_026_021.tif
